doj,srcid,destid,final_seatcount
2023-03-09,47,8,1150.0
2023-03-09,22,36,890.0
2023-03-09,6,47,1210.0
2023-03-09,46,33,1115.0
2023-03-09,45,44,1240.0
2023-03-09,33,46,1170.0
2023-03-09,21,2,1110.0
2023-03-09,36,22,1450.0
2023-03-09,2,14,1130.0
2023-03-09,1,2,1230.0
2023-03-09,17,23,1385.0
2023-03-09,4,29,1270.0
2023-03-09,2,24,845.0
2023-03-09,44,45,945.0
2023-03-09,47,10,870.0
2023-03-09,38,36,1555.0
2023-03-09,19,30,1215.0
2023-03-10,45,46,3918.0
2023-03-10,46,45,3438.0
2023-03-10,45,47,3858.0
2023-03-10,47,45,3056.0
2023-03-10,46,9,7071.0
2023-03-10,9,46,4632.0
2023-03-10,46,48,5556.0
2023-03-10,48,46,3852.0
2023-03-10,45,9,3279.0
2023-03-10,9,45,2553.0
2023-03-10,47,5,3825.0
2023-03-10,5,47,2145.0
2023-03-10,46,44,2952.0
2023-03-10,46,35,3952.0
2023-03-10,45,28,3240.0
2023-03-10,35,46,1764.0
2023-03-10,44,46,1908.0
2023-03-10,2,40,1984.0
2023-03-10,11,36,2324.0
2023-03-10,19,32,1424.0
2023-03-10,36,11,1220.0
2023-03-10,28,45,872.0
2023-03-10,2,30,2692.0
2023-03-10,40,2,1760.0
2023-03-10,30,2,2112.0
2023-03-10,32,19,1100.0
2023-03-10,12,36,1808.0
2023-03-10,47,43,2588.0
2023-03-10,13,23,2452.0
2023-03-10,36,7,1524.0
2023-03-10,43,47,1852.0
2023-03-10,7,36,1024.0
2023-03-10,36,12,1628.0
2023-03-10,46,18,2348.0
2023-03-10,18,46,1576.0
2023-03-10,45,48,1604.0
2023-03-10,45,42,2156.0
2023-03-10,23,25,1188.0
2023-03-10,48,45,1132.0
2023-03-10,42,45,1380.0
2023-03-10,2,47,1900.0
2023-03-10,3,45,1312.0
2023-03-10,46,15,1884.0
2023-03-10,45,34,1730.0
2023-03-10,47,2,1505.0
2023-03-10,34,45,1045.0
2023-03-10,47,28,2595.0
2023-03-10,45,3,1528.0
2023-03-10,47,46,1995.0
2023-03-10,2,16,1835.0
2023-03-10,25,23,1476.0
2023-03-10,46,26,1815.0
2023-03-10,36,27,948.0
2023-03-10,16,2,1365.0
2023-03-10,23,13,1885.0
2023-03-10,2,31,2388.0
2023-03-10,26,46,1605.0
2023-03-10,31,2,1696.0
2023-03-10,15,46,1068.0
2023-03-10,30,14,2060.0
2023-03-10,2,19,2155.0
2023-03-10,28,47,1495.0
2023-03-10,47,3,2090.0
2023-03-10,45,5,2205.0
2023-03-10,36,37,96.0
2023-03-10,46,47,1825.0
2023-03-10,5,45,1170.0
2023-03-10,46,20,1720.0
2023-03-10,3,47,1505.0
2023-03-10,20,46,1570.0
2023-03-10,19,2,1590.0
2023-03-10,27,36,2150.0
2023-03-10,14,30,1195.0
2023-03-10,45,39,2000.0
2023-03-10,39,45,1144.0
2023-03-10,36,41,2580.0
2023-03-10,2,21,1850.0
2023-03-10,8,47,1280.0
2023-03-10,47,6,1750.0
2023-03-10,41,36,2132.0
2023-03-10,2,1,1725.0
2023-03-10,37,36,184.0
2023-03-10,47,30,1735.0
2023-03-10,47,8,1800.0
2023-03-10,22,36,1115.0
2023-03-10,6,47,1300.0
2023-03-10,46,33,1765.0
2023-03-10,45,44,1295.0
2023-03-10,33,46,1050.0
2023-03-10,21,2,1105.0
2023-03-10,36,22,1320.0
2023-03-10,2,14,1365.0
2023-03-10,1,2,1120.0
2023-03-10,17,23,1445.0
2023-03-10,4,29,1165.0
2023-03-10,2,24,1470.0
2023-03-10,44,45,1050.0
2023-03-10,47,10,1195.0
2023-03-10,38,36,1605.0
2023-03-10,19,30,1165.0
2023-03-11,45,46,2782.0
2023-03-11,46,45,2622.0
2023-03-11,45,47,2508.0
2023-03-11,47,45,3036.0
2023-03-11,46,9,4053.0
2023-03-11,9,46,4569.0
2023-03-11,46,48,4287.0
2023-03-11,48,46,3465.0
2023-03-11,45,9,2157.0
2023-03-11,9,45,2709.0
2023-03-11,47,5,2862.0
2023-03-11,5,47,2295.0
2023-03-11,46,44,2332.0
2023-03-11,46,35,2512.0
2023-03-11,45,28,1800.0
2023-03-11,35,46,1732.0
2023-03-11,44,46,1560.0
2023-03-11,2,40,1876.0
2023-03-11,11,36,3080.0
2023-03-11,19,32,1768.0
2023-03-11,36,11,1144.0
2023-03-11,28,45,1028.0
2023-03-11,2,30,2880.0
2023-03-11,40,2,2692.0
2023-03-11,30,2,3052.0
2023-03-11,32,19,1460.0
2023-03-11,12,36,1912.0
2023-03-11,47,43,1080.0
2023-03-11,13,23,2452.0
2023-03-11,36,7,1208.0
2023-03-11,43,47,2312.0
2023-03-11,7,36,1120.0
2023-03-11,36,12,1564.0
2023-03-11,46,18,1576.0
2023-03-11,18,46,1864.0
2023-03-11,45,48,1320.0
2023-03-11,45,42,1208.0
2023-03-11,23,25,1544.0
2023-03-11,48,45,1460.0
2023-03-11,42,45,1476.0
2023-03-11,2,47,1510.0
2023-03-11,3,45,1464.0
2023-03-11,46,15,1572.0
2023-03-11,45,34,850.0
2023-03-11,47,2,1490.0
2023-03-11,34,45,950.0
2023-03-11,47,28,1930.0
2023-03-11,45,3,1232.0
2023-03-11,47,46,1840.0
2023-03-11,2,16,1315.0
2023-03-11,25,23,1832.0
2023-03-11,46,26,1490.0
2023-03-11,36,27,992.0
2023-03-11,16,2,1395.0
2023-03-11,23,13,2105.0
2023-03-11,2,31,1536.0
2023-03-11,26,46,1535.0
2023-03-11,31,2,2696.0
2023-03-11,15,46,1240.0
2023-03-11,30,14,1720.0
2023-03-11,2,19,1360.0
2023-03-11,28,47,1805.0
2023-03-11,47,3,1470.0
2023-03-11,45,5,1100.0
2023-03-11,36,37,126.0
2023-03-11,46,47,1370.0
2023-03-11,5,45,1995.0
2023-03-11,46,20,1305.0
2023-03-11,3,47,1005.0
2023-03-11,20,46,1345.0
2023-03-11,19,2,2010.0
2023-03-11,27,36,3255.0
2023-03-11,14,30,1645.0
2023-03-11,45,39,1140.0
2023-03-11,39,45,1184.0
2023-03-11,36,41,2164.0
2023-03-11,2,21,1570.0
2023-03-11,8,47,1205.0
2023-03-11,47,6,1715.0
2023-03-11,41,36,2976.0
2023-03-11,2,1,1410.0
2023-03-11,37,36,276.0
2023-03-11,47,30,1875.0
2023-03-11,47,8,1150.0
2023-03-11,22,36,1365.0
2023-03-11,6,47,1415.0
2023-03-11,46,33,1310.0
2023-03-11,45,44,1205.0
2023-03-11,33,46,760.0
2023-03-11,21,2,1195.0
2023-03-11,36,22,1310.0
2023-03-11,2,14,1790.0
2023-03-11,1,2,1370.0
2023-03-11,17,23,895.0
2023-03-11,4,29,1215.0
2023-03-11,2,24,1175.0
2023-03-11,44,45,1060.0
2023-03-11,47,10,1115.0
2023-03-11,38,36,2915.0
2023-03-11,19,30,1595.0
2023-03-12,45,46,3888.0
2023-03-12,46,45,4566.0
2023-03-12,45,47,3458.0
2023-03-12,47,45,4794.0
2023-03-12,46,9,5214.0
2023-03-12,9,46,7161.0
2023-03-12,46,48,3810.0
2023-03-12,48,46,6450.0
2023-03-12,45,9,2451.0
2023-03-12,9,45,3984.0
2023-03-12,47,5,2886.0
2023-03-12,5,47,4605.0
2023-03-12,46,44,2536.0
2023-03-12,46,35,1956.0
2023-03-12,45,28,896.0
2023-03-12,35,46,4584.0
2023-03-12,44,46,3956.0
2023-03-12,2,40,1836.0
2023-03-12,11,36,5804.0
2023-03-12,19,32,1284.0
2023-03-12,36,11,1652.0
2023-03-12,28,45,2764.0
2023-03-12,2,30,3992.0
2023-03-12,40,2,2736.0
2023-03-12,30,2,3548.0
2023-03-12,32,19,1744.0
2023-03-12,12,36,3892.0
2023-03-12,47,43,1756.0
2023-03-12,13,23,3852.0
2023-03-12,36,7,1740.0
2023-03-12,43,47,3116.0
2023-03-12,7,36,1780.0
2023-03-12,36,12,2204.0
2023-03-12,46,18,1400.0
2023-03-12,18,46,2372.0
2023-03-12,45,48,1000.0
2023-03-12,45,42,1428.0
2023-03-12,23,25,2464.0
2023-03-12,48,45,1828.0
2023-03-12,42,45,2552.0
2023-03-12,2,47,2110.0
2023-03-12,3,45,2160.0
2023-03-12,46,15,1336.0
2023-03-12,45,34,965.0
2023-03-12,47,2,2375.0
2023-03-12,34,45,2415.0
2023-03-12,47,28,1445.0
2023-03-12,45,3,1008.0
2023-03-12,47,46,2415.0
2023-03-12,2,16,1345.0
2023-03-12,25,23,2184.0
2023-03-12,46,26,1455.0
2023-03-12,36,27,796.0
2023-03-12,16,2,2400.0
2023-03-12,23,13,2390.0
2023-03-12,2,31,1644.0
2023-03-12,26,46,1740.0
2023-03-12,31,2,3324.0
2023-03-12,15,46,1572.0
2023-03-12,30,14,1500.0
2023-03-12,2,19,1550.0
2023-03-12,28,47,2295.0
2023-03-12,47,3,1540.0
2023-03-12,45,5,1210.0
2023-03-12,36,37,150.0
2023-03-12,46,47,2335.0
2023-03-12,5,45,3070.0
2023-03-12,46,20,1405.0
2023-03-12,3,47,2160.0
2023-03-12,20,46,1915.0
2023-03-12,19,2,2445.0
2023-03-12,27,36,4100.0
2023-03-12,14,30,2625.0
2023-03-12,45,39,1000.0
2023-03-12,39,45,2848.0
2023-03-12,36,41,1708.0
2023-03-12,2,21,1635.0
2023-03-12,8,47,2215.0
2023-03-12,47,6,1805.0
2023-03-12,41,36,2584.0
2023-03-12,2,1,1495.0
2023-03-12,37,36,330.0
2023-03-12,47,30,2495.0
2023-03-12,47,8,1350.0
2023-03-12,22,36,1735.0
2023-03-12,6,47,1890.0
2023-03-12,46,33,1630.0
2023-03-12,45,44,1300.0
2023-03-12,33,46,2220.0
2023-03-12,21,2,2120.0
2023-03-12,36,22,2480.0
2023-03-12,2,14,1375.0
2023-03-12,1,2,1635.0
2023-03-12,17,23,1590.0
2023-03-12,4,29,1060.0
2023-03-12,2,24,1125.0
2023-03-12,44,45,1445.0
2023-03-12,47,10,950.0
2023-03-12,38,36,3620.0
2023-03-12,19,30,2340.0
2023-03-13,45,46,2692.0
2023-03-13,46,45,3476.0
2023-03-13,45,47,2308.0
2023-03-13,47,45,3014.0
2023-03-13,46,9,3330.0
2023-03-13,9,46,4851.0
2023-03-13,46,48,2505.0
2023-03-13,48,46,4032.0
2023-03-13,45,9,1656.0
2023-03-13,9,45,3162.0
2023-03-13,47,5,2004.0
2023-03-13,5,47,2562.0
2023-03-13,46,44,1200.0
2023-03-13,46,35,1272.0
2023-03-13,45,28,872.0
2023-03-13,35,46,2604.0
2023-03-13,44,46,1840.0
2023-03-13,2,40,1164.0
2023-03-13,11,36,3068.0
2023-03-13,19,32,1756.0
2023-03-13,36,11,1088.0
2023-03-13,28,45,1440.0
2023-03-13,2,30,2600.0
2023-03-13,40,2,2184.0
2023-03-13,30,2,2044.0
2023-03-13,32,19,2052.0
2023-03-13,12,36,1760.0
2023-03-13,47,43,908.0
2023-03-13,13,23,3440.0
2023-03-13,36,7,996.0
2023-03-13,43,47,1816.0
2023-03-13,7,36,916.0
2023-03-13,36,12,1416.0
2023-03-13,46,18,1220.0
2023-03-13,18,46,1664.0
2023-03-13,45,48,876.0
2023-03-13,45,42,992.0
2023-03-13,23,25,1956.0
2023-03-13,48,45,1524.0
2023-03-13,42,45,1368.0
2023-03-13,2,47,1550.0
2023-03-13,3,45,1640.0
2023-03-13,46,15,1132.0
2023-03-13,45,34,790.0
2023-03-13,47,2,1310.0
2023-03-13,34,45,1390.0
2023-03-13,47,28,990.0
2023-03-13,45,3,1004.0
2023-03-13,47,46,1300.0
2023-03-13,2,16,1065.0
2023-03-13,25,23,1564.0
2023-03-13,46,26,1405.0
2023-03-13,36,27,756.0
2023-03-13,16,2,1410.0
2023-03-13,23,13,2200.0
2023-03-13,2,31,1284.0
2023-03-13,26,46,1365.0
2023-03-13,31,2,1980.0
2023-03-13,15,46,1172.0
2023-03-13,30,14,1088.0
2023-03-13,2,19,1235.0
2023-03-13,28,47,1485.0
2023-03-13,47,3,945.0
2023-03-13,45,5,895.0
2023-03-13,36,37,75.0
2023-03-13,46,47,1555.0
2023-03-13,5,45,1830.0
2023-03-13,46,20,960.0
2023-03-13,3,47,1450.0
2023-03-13,20,46,1615.0
2023-03-13,19,2,1700.0
2023-03-13,27,36,2395.0
2023-03-13,14,30,1895.0
2023-03-13,45,39,760.0
2023-03-13,39,45,1672.0
2023-03-13,36,41,1644.0
2023-03-13,2,21,1220.0
2023-03-13,8,47,1335.0
2023-03-13,47,6,945.0
2023-03-13,41,36,2020.0
2023-03-13,2,1,1105.0
2023-03-13,37,36,240.0
2023-03-13,47,30,2075.0
2023-03-13,47,8,820.0
2023-03-13,22,36,1110.0
2023-03-13,6,47,2055.0
2023-03-13,46,33,755.0
2023-03-13,45,44,695.0
2023-03-13,33,46,1230.0
2023-03-13,21,2,1560.0
2023-03-13,36,22,1230.0
2023-03-13,2,14,1150.0
2023-03-13,1,2,1215.0
2023-03-13,17,23,1545.0
2023-03-13,4,29,1100.0
2023-03-13,2,24,800.0
2023-03-13,44,45,1290.0
2023-03-13,47,10,755.0
2023-03-13,38,36,2260.0
2023-03-13,19,30,1800.0
2023-03-14,45,46,2214.0
2023-03-14,46,45,2570.0
2023-03-14,45,47,2356.0
2023-03-14,47,45,2092.0
2023-03-14,46,9,2763.0
2023-03-14,9,46,3030.0
2023-03-14,46,48,2454.0
2023-03-14,48,46,2790.0
2023-03-14,45,9,1563.0
2023-03-14,9,45,2367.0
2023-03-14,47,5,1533.0
2023-03-14,5,47,1410.0
2023-03-14,46,44,900.0
2023-03-14,46,35,1252.0
2023-03-14,45,28,932.0
2023-03-14,35,46,1452.0
2023-03-14,44,46,1136.0
2023-03-14,2,40,1228.0
2023-03-14,11,36,2724.0
2023-03-14,19,32,1264.0
2023-03-14,36,11,1076.0
2023-03-14,28,45,844.0
2023-03-14,2,30,1672.0
2023-03-14,40,2,1544.0
2023-03-14,30,2,1500.0
2023-03-14,32,19,1300.0
2023-03-14,12,36,1072.0
2023-03-14,47,43,896.0
2023-03-14,13,23,2044.0
2023-03-14,36,7,884.0
2023-03-14,43,47,792.0
2023-03-14,7,36,692.0
2023-03-14,36,12,1116.0
2023-03-14,46,18,904.0
2023-03-14,18,46,1072.0
2023-03-14,45,48,908.0
2023-03-14,45,42,1088.0
2023-03-14,23,25,1612.0
2023-03-14,48,45,1288.0
2023-03-14,42,45,1084.0
2023-03-14,2,47,1435.0
2023-03-14,3,45,1100.0
2023-03-14,46,15,976.0
2023-03-14,45,34,745.0
2023-03-14,47,2,1245.0
2023-03-14,34,45,960.0
2023-03-14,47,28,1080.0
2023-03-14,45,3,812.0
2023-03-14,47,46,1215.0
2023-03-14,2,16,1065.0
2023-03-14,25,23,1320.0
2023-03-14,46,26,1295.0
2023-03-14,36,27,604.0
2023-03-14,16,2,1490.0
2023-03-14,23,13,1390.0
2023-03-14,2,31,1384.0
2023-03-14,26,46,980.0
2023-03-14,31,2,1764.0
2023-03-14,15,46,1120.0
2023-03-14,30,14,964.0
2023-03-14,2,19,1140.0
2023-03-14,28,47,995.0
2023-03-14,47,3,755.0
2023-03-14,45,5,1010.0
2023-03-14,36,37,48.0
2023-03-14,46,47,1105.0
2023-03-14,5,45,1250.0
2023-03-14,46,20,960.0
2023-03-14,3,47,865.0
2023-03-14,20,46,910.0
2023-03-14,19,2,1545.0
2023-03-14,27,36,2145.0
2023-03-14,14,30,1755.0
2023-03-14,45,39,572.0
2023-03-14,39,45,948.0
2023-03-14,36,41,1616.0
2023-03-14,2,21,1060.0
2023-03-14,8,47,825.0
2023-03-14,47,6,1030.0
2023-03-14,41,36,1632.0
2023-03-14,2,1,1100.0
2023-03-14,37,36,196.0
2023-03-14,47,30,1175.0
2023-03-14,47,8,855.0
2023-03-14,22,36,670.0
2023-03-14,6,47,1195.0
2023-03-14,46,33,565.0
2023-03-14,45,44,620.0
2023-03-14,33,46,680.0
2023-03-14,21,2,1090.0
2023-03-14,36,22,790.0
2023-03-14,2,14,1045.0
2023-03-14,1,2,1180.0
2023-03-14,17,23,1175.0
2023-03-14,4,29,795.0
2023-03-14,2,24,800.0
2023-03-14,44,45,930.0
2023-03-14,47,10,605.0
2023-03-14,38,36,1805.0
2023-03-14,19,30,1255.0
2023-03-15,45,46,2378.0
2023-03-15,46,45,2332.0
2023-03-15,45,47,2392.0
2023-03-15,47,45,2350.0
2023-03-15,46,9,3141.0
2023-03-15,9,46,2844.0
2023-03-15,46,48,2556.0
2023-03-15,48,46,2433.0
2023-03-15,45,9,2082.0
2023-03-15,9,45,2079.0
2023-03-15,47,5,1779.0
2023-03-15,5,47,1416.0
2023-03-15,46,44,1096.0
2023-03-15,46,35,1436.0
2023-03-15,45,28,984.0
2023-03-15,35,46,1260.0
2023-03-15,44,46,868.0
2023-03-15,2,40,1248.0
2023-03-15,11,36,1800.0
2023-03-15,19,32,1536.0
2023-03-15,36,11,976.0
2023-03-15,28,45,696.0
2023-03-15,2,30,1492.0
2023-03-15,40,2,1452.0
2023-03-15,30,2,1608.0
2023-03-15,32,19,1148.0
2023-03-15,12,36,992.0
2023-03-15,47,43,932.0
2023-03-15,13,23,1928.0
2023-03-15,36,7,956.0
2023-03-15,43,47,1016.0
2023-03-15,7,36,764.0
2023-03-15,36,12,1152.0
2023-03-15,46,18,1056.0
2023-03-15,18,46,868.0
2023-03-15,45,48,996.0
2023-03-15,45,42,1008.0
2023-03-15,23,25,1256.0
2023-03-15,48,45,884.0
2023-03-15,42,45,1128.0
2023-03-15,2,47,1495.0
2023-03-15,3,45,1184.0
2023-03-15,46,15,836.0
2023-03-15,45,34,960.0
2023-03-15,47,2,1255.0
2023-03-15,34,45,530.0
2023-03-15,47,28,1355.0
2023-03-15,45,3,1264.0
2023-03-15,47,46,870.0
2023-03-15,2,16,1315.0
2023-03-15,25,23,1128.0
2023-03-15,46,26,1325.0
2023-03-15,36,27,716.0
2023-03-15,16,2,1035.0
2023-03-15,23,13,1225.0
2023-03-15,2,31,1816.0
2023-03-15,26,46,1215.0
2023-03-15,31,2,1420.0
2023-03-15,15,46,1000.0
2023-03-15,30,14,1304.0
2023-03-15,2,19,1435.0
2023-03-15,28,47,970.0
2023-03-15,47,3,900.0
2023-03-15,45,5,1215.0
2023-03-15,36,37,66.0
2023-03-15,46,47,1330.0
2023-03-15,5,45,1245.0
2023-03-15,46,20,1235.0
2023-03-15,3,47,870.0
2023-03-15,20,46,815.0
2023-03-15,19,2,1425.0
2023-03-15,27,36,1870.0
2023-03-15,14,30,1250.0
2023-03-15,45,39,1112.0
2023-03-15,39,45,636.0
2023-03-15,36,41,2152.0
2023-03-15,2,21,1445.0
2023-03-15,8,47,735.0
2023-03-15,47,6,1130.0
2023-03-15,41,36,1428.0
2023-03-15,2,1,1310.0
2023-03-15,37,36,172.0
2023-03-15,47,30,1495.0
2023-03-15,47,8,870.0
2023-03-15,22,36,920.0
2023-03-15,6,47,960.0
2023-03-15,46,33,820.0
2023-03-15,45,44,755.0
2023-03-15,33,46,575.0
2023-03-15,21,2,835.0
2023-03-15,36,22,930.0
2023-03-15,2,14,1280.0
2023-03-15,1,2,1470.0
2023-03-15,17,23,1100.0
2023-03-15,4,29,1020.0
2023-03-15,2,24,940.0
2023-03-15,44,45,725.0
2023-03-15,47,10,1010.0
2023-03-15,38,36,1225.0
2023-03-15,19,30,1145.0
2023-03-16,45,46,3076.0
2023-03-16,46,45,2266.0
2023-03-16,45,47,3180.0
2023-03-16,47,45,2570.0
2023-03-16,46,9,3960.0
2023-03-16,9,46,2658.0
2023-03-16,46,48,3210.0
2023-03-16,48,46,2160.0
2023-03-16,45,9,2661.0
2023-03-16,9,45,1908.0
2023-03-16,47,5,1857.0
2023-03-16,5,47,1245.0
2023-03-16,46,44,1480.0
2023-03-16,46,35,1820.0
2023-03-16,45,28,1336.0
2023-03-16,35,46,892.0
2023-03-16,44,46,864.0
2023-03-16,2,40,1512.0
2023-03-16,11,36,1776.0
2023-03-16,19,32,1576.0
2023-03-16,36,11,1212.0
2023-03-16,28,45,688.0
2023-03-16,2,30,1904.0
2023-03-16,40,2,1664.0
2023-03-16,30,2,1520.0
2023-03-16,32,19,1264.0
2023-03-16,12,36,1272.0
2023-03-16,47,43,1132.0
2023-03-16,13,23,1556.0
2023-03-16,36,7,1040.0
2023-03-16,43,47,996.0
2023-03-16,7,36,708.0
2023-03-16,36,12,1144.0
2023-03-16,46,18,1236.0
2023-03-16,18,46,744.0
2023-03-16,45,48,1360.0
2023-03-16,45,42,1368.0
2023-03-16,23,25,1664.0
2023-03-16,48,45,924.0
2023-03-16,42,45,920.0
2023-03-16,2,47,1615.0
2023-03-16,3,45,1204.0
2023-03-16,46,15,1204.0
2023-03-16,45,34,1170.0
2023-03-16,47,2,1515.0
2023-03-16,34,45,540.0
2023-03-16,47,28,1435.0
2023-03-16,45,3,1608.0
2023-03-16,47,46,1295.0
2023-03-16,2,16,1380.0
2023-03-16,25,23,1344.0
2023-03-16,46,26,1475.0
2023-03-16,36,27,656.0
2023-03-16,16,2,990.0
2023-03-16,23,13,1115.0
2023-03-16,2,31,1980.0
2023-03-16,26,46,1310.0
2023-03-16,31,2,1352.0
2023-03-16,15,46,824.0
2023-03-16,30,14,1608.0
2023-03-16,2,19,1500.0
2023-03-16,28,47,750.0
2023-03-16,47,3,1315.0
2023-03-16,45,5,1505.0
2023-03-16,36,37,78.0
2023-03-16,46,47,1235.0
2023-03-16,5,45,1010.0
2023-03-16,46,20,915.0
2023-03-16,3,47,1030.0
2023-03-16,20,46,825.0
2023-03-16,19,2,1345.0
2023-03-16,27,36,1640.0
2023-03-16,14,30,1345.0
2023-03-16,45,39,1552.0
2023-03-16,39,45,1048.0
2023-03-16,36,41,2404.0
2023-03-16,2,21,1515.0
2023-03-16,8,47,830.0
2023-03-16,47,6,1310.0
2023-03-16,41,36,1596.0
2023-03-16,2,1,1520.0
2023-03-16,37,36,154.0
2023-03-16,47,30,1735.0
2023-03-16,47,8,1245.0
2023-03-16,22,36,765.0
2023-03-16,6,47,1035.0
2023-03-16,46,33,955.0
2023-03-16,45,44,1035.0
2023-03-16,33,46,470.0
2023-03-16,21,2,1005.0
2023-03-16,36,22,965.0
2023-03-16,2,14,1700.0
2023-03-16,1,2,970.0
2023-03-16,17,23,880.0
2023-03-16,4,29,700.0
2023-03-16,2,24,1245.0
2023-03-16,44,45,670.0
2023-03-16,47,10,1035.0
2023-03-16,38,36,1340.0
2023-03-16,19,30,1215.0
2023-03-17,45,46,3662.0
2023-03-17,46,45,3040.0
2023-03-17,45,47,4014.0
2023-03-17,47,45,2980.0
2023-03-17,46,9,5700.0
2023-03-17,9,46,3318.0
2023-03-17,46,48,4329.0
2023-03-17,48,46,2448.0
2023-03-17,45,9,3288.0
2023-03-17,9,45,2394.0
2023-03-17,47,5,3081.0
2023-03-17,5,47,1308.0
2023-03-17,46,44,2376.0
2023-03-17,46,35,3400.0
2023-03-17,45,28,3176.0
2023-03-17,35,46,1200.0
2023-03-17,44,46,1152.0
2023-03-17,2,40,2544.0
2023-03-17,11,36,1916.0
2023-03-17,19,32,1512.0
2023-03-17,36,11,1748.0
2023-03-17,28,45,512.0
2023-03-17,2,30,3144.0
2023-03-17,40,2,1612.0
2023-03-17,30,2,2368.0
2023-03-17,32,19,1260.0
2023-03-17,12,36,1408.0
2023-03-17,47,43,2056.0
2023-03-17,13,23,1480.0
2023-03-17,36,7,1528.0
2023-03-17,43,47,1356.0
2023-03-17,7,36,892.0
2023-03-17,36,12,1768.0
2023-03-17,46,18,1876.0
2023-03-17,18,46,964.0
2023-03-17,45,48,1744.0
2023-03-17,45,42,1896.0
2023-03-17,23,25,2024.0
2023-03-17,48,45,1036.0
2023-03-17,42,45,1220.0
2023-03-17,2,47,2090.0
2023-03-17,3,45,976.0
2023-03-17,46,15,1540.0
2023-03-17,45,34,1970.0
2023-03-17,47,2,1815.0
2023-03-17,34,45,765.0
2023-03-17,47,28,2345.0
2023-03-17,45,3,1608.0
2023-03-17,47,46,1565.0
2023-03-17,2,16,2035.0
2023-03-17,25,23,1376.0
2023-03-17,46,26,1565.0
2023-03-17,36,27,740.0
2023-03-17,16,2,1095.0
2023-03-17,23,13,1490.0
2023-03-17,2,31,2932.0
2023-03-17,26,46,1315.0
2023-03-17,31,2,1432.0
2023-03-17,15,46,808.0
2023-03-17,30,14,2088.0
2023-03-17,2,19,2600.0
2023-03-17,28,47,1005.0
2023-03-17,47,3,1870.0
2023-03-17,45,5,2365.0
2023-03-17,36,37,96.0
2023-03-17,46,47,1715.0
2023-03-17,5,45,950.0
2023-03-17,46,20,1250.0
2023-03-17,3,47,1090.0
2023-03-17,20,46,905.0
2023-03-17,19,2,1650.0
2023-03-17,27,36,1520.0
2023-03-17,14,30,1180.0
2023-03-17,45,39,2156.0
2023-03-17,39,45,1104.0
2023-03-17,36,41,2692.0
2023-03-17,2,21,1875.0
2023-03-17,8,47,740.0
2023-03-17,47,6,1665.0
2023-03-17,41,36,2044.0
2023-03-17,2,1,1505.0
2023-03-17,37,36,206.0
2023-03-17,47,30,1690.0
2023-03-17,47,8,1800.0
2023-03-17,22,36,1260.0
2023-03-17,6,47,860.0
2023-03-17,46,33,1545.0
2023-03-17,45,44,965.0
2023-03-17,33,46,515.0
2023-03-17,21,2,990.0
2023-03-17,36,22,1420.0
2023-03-17,2,14,1765.0
2023-03-17,1,2,1080.0
2023-03-17,17,23,685.0
2023-03-17,4,29,910.0
2023-03-17,2,24,1670.0
2023-03-17,44,45,780.0
2023-03-17,47,10,1475.0
2023-03-17,38,36,1465.0
2023-03-17,19,30,1210.0
2023-03-18,45,46,2798.0
2023-03-18,46,45,2428.0
2023-03-18,45,47,2954.0
2023-03-18,47,45,2898.0
2023-03-18,46,9,3666.0
2023-03-18,9,46,3429.0
2023-03-18,46,48,4032.0
2023-03-18,48,46,2361.0
2023-03-18,45,9,2445.0
2023-03-18,9,45,2187.0
2023-03-18,47,5,2604.0
2023-03-18,5,47,1656.0
2023-03-18,46,44,2032.0
2023-03-18,46,35,2360.0
2023-03-18,45,28,1796.0
2023-03-18,35,46,1448.0
2023-03-18,44,46,1148.0
2023-03-18,2,40,1744.0
2023-03-18,11,36,1940.0
2023-03-18,19,32,1828.0
2023-03-18,36,11,1484.0
2023-03-18,28,45,924.0
2023-03-18,2,30,3228.0
2023-03-18,40,2,2052.0
2023-03-18,30,2,2772.0
2023-03-18,32,19,1236.0
2023-03-18,12,36,1752.0
2023-03-18,47,43,1412.0
2023-03-18,13,23,2060.0
2023-03-18,36,7,1296.0
2023-03-18,43,47,1272.0
2023-03-18,7,36,904.0
2023-03-18,36,12,2200.0
2023-03-18,46,18,1504.0
2023-03-18,18,46,1324.0
2023-03-18,45,48,1512.0
2023-03-18,45,42,1388.0
2023-03-18,23,25,1540.0
2023-03-18,48,45,1128.0
2023-03-18,42,45,1284.0
2023-03-18,2,47,1575.0
2023-03-18,3,45,1108.0
2023-03-18,46,15,1192.0
2023-03-18,45,34,1095.0
2023-03-18,47,2,1450.0
2023-03-18,34,45,905.0
2023-03-18,47,28,1730.0
2023-03-18,45,3,1300.0
2023-03-18,47,46,1525.0
2023-03-18,2,16,1290.0
2023-03-18,25,23,1760.0
2023-03-18,46,26,1290.0
2023-03-18,36,27,908.0
2023-03-18,16,2,1280.0
2023-03-18,23,13,1820.0
2023-03-18,2,31,1504.0
2023-03-18,26,46,1560.0
2023-03-18,31,2,1960.0
2023-03-18,15,46,876.0
2023-03-18,30,14,1792.0
2023-03-18,2,19,1725.0
2023-03-18,28,47,1285.0
2023-03-18,47,3,1565.0
2023-03-18,45,5,1520.0
2023-03-18,36,37,129.0
2023-03-18,46,47,1360.0
2023-03-18,5,45,1510.0
